x,y,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97,z98,z99,z100,z101,z102,z103,z104,z105,z106,z107,z108,z109,z110,z111,z112,z113,z114
160,4.179,96.733,92.663,70.562,103.2,103.46,100.96,97.634,96.2,101.99,95.881,98.814,69.456,95.819,97.847,107.24,96.691,91.472,92.961,105.97,99.665,96.931,104.51,107.16,100.65,95.44,93.762,100.12,106.21,99.762,99.754,98.234,94.334,98.924,93.951,102.86,100.34,95.371,100.74,105.57,99.94,100.49,100.92,98.891,99.994,101.47,100.12,82.739,100.08,102.17,99.807,99.081,105.71,105.88,100.29,96.776,105.9,106.32,103.91,102.38,108.1,108.34,102.35,108.06,99.648,106.96,105.64,96.556,94.867,96.756,98.241,99.924,89.518,98.384,101.95,99.692,100.63,101.2,101.24,96.949,101.47,100.17,108.37,100.35,93.077,99.728,101.25,106.36,108.16,101.42,98.763,99.363,99.005,106.25,106.15,98.807,91.339,96.54,101.2,107.56,97.339,99.299,105.7,100.8,91.287,95.595,91.877,107.08,97.785,89.807,95.881,100.23,98.684,91.207,88.051
160,4.9076,106.33,93.157,73.536,110.21,111.69,109.46,103.29,101.53,108.37,102.19,104.72,73.134,101.47,102.83,112.92,103.6,95.398,94.755,112.14,104.47,102.94,112.01,114.51,107.01,102.07,100.18,104.12,112.6,104.82,105.21,105.19,98.402,104.97,100.54,107.61,107.28,101.93,110.48,111.62,107.26,106.94,107.82,106,106.56,107.32,105.02,86.013,106.72,107.22,106.3,104.43,111.6,111.54,107.3,102.98,112.07,111.48,110.17,110.54,114.31,112.54,107.79,113.6,106.19,112.3,110.88,102.94,100.72,103.44,103.87,106.95,94.702,105.68,107.72,105.8,106.14,108.41,108.11,106.96,106.57,106.6,111.11,108.31,98.636,106.5,108.05,112.64,112.51,106.59,105.56,106.5,105.27,112.04,112.39,105.66,95.134,103.23,107.03,113.42,102.83,107.1,112.52,107.33,98.076,101.43,95.731,113.18,104.11,95.051,103.15,105.85,105.49,97.806,95.713
160,5.5498,106.22,87.411,67.762,111.02,112.44,110.44,101.67,100.62,109.47,104.7,106.93,67.841,101.13,103.48,113.95,107.73,96.355,95.968,113.23,106.38,102.63,113.02,114.7,107.56,103.08,99.655,105.3,113.47,107.14,107.77,108.21,96.405,106.41,102.32,108.86,108.13,103.85,109.66,111.49,108.31,107.9,108.4,105.3,108.44,109.39,107.54,85.218,109.1,108.7,107.09,106.64,112.4,113.01,108.29,105.59,112.75,112.06,110.49,110.18,114.56,114.2,109.04,114.86,107.18,113.58,112.56,105.14,101.74,106.15,104.73,107.61,94.169,107.26,109.31,107.3,108.15,109.96,110.23,109.32,108.37,107.56,113.19,109.57,100.46,107.77,109.49,112.86,113.64,107.84,106.67,107.79,107.61,112.63,112.87,107.17,97.095,102.71,109.02,113.62,104.04,109.8,113,108.57,98.402,102.15,97.148,114.03,104.35,94.991,104.41,108.59,107.24,97.654,96.142
160,6.199,99.593,83.715,75.245,109.13,110.29,107.75,98.764,97.634,111.89,106.55,104.89,80.542,99.284,102.42,115.29,108.56,94.497,93.94,114.63,104.05,100.77,114.49,115.9,106.35,101.02,100.64,104.45,114.68,105.82,107.07,106.91,97.003,107.62,104.17,110.62,108.88,105.4,109.72,113.5,108.76,108.66,110.67,108.17,109.18,110.65,108.34,87.93,108.92,110.32,109.26,107.73,113.94,115.6,108.88,105.29,113.45,114.11,112.42,112.1,116.68,116.5,109.38,116.48,109.12,114.83,114.45,106.97,103.81,107.56,108.48,108.83,99.812,108.04,110.67,107.95,109.61,111.33,110.73,109.99,109.61,108.22,116.09,109.84,103.21,108.76,109.94,115.5,114.53,109.82,107.97,108.35,107.79,114.49,114.22,105.33,98.306,103.56,108.7,114.87,102.45,109.73,114.51,107.09,98.931,100.33,93.108,115.59,103.25,106.52,103.15,108.14,106.23,99.011,96.847
160,7.2971,86.186,85.551,73.487,99.013,100.7,98.799,91.857,91.502,107.34,100.9,97.392,82.961,95.414,96.836,110.98,103.36,99.193,86.922,110.97,97.655,96.614,110.74,111.73,101.8,95.817,96.336,100.5,110.63,102.14,103.37,99.794,88.584,104.42,101.25,106.85,105.97,102.06,106.06,110.06,106.69,106.78,106.46,104.21,105.09,107.71,104.82,83.653,104.6,107.49,106.75,103.87,111.55,111.12,105.79,103.75,110.99,110.77,109.83,108.43,113.86,112.2,106.18,112.94,105.81,110.76,111.07,103.9,99.569,103.85,103.04,105.93,94.121,105.8,107.22,104.55,106.69,107.93,107.18,107.25,106.41,105.77,111.3,107.15,98.8,106.04,107.72,111.55,111.03,105.27,105.09,104.96,106.24,111.66,110.56,100.95,96.939,101.66,105.89,111.63,95.498,106.49,111.86,102.6,97.551,91.967,86.978,111.46,99.432,101.8,101.19,101.81,104.16,97.015,93.762
160,13.2118,97.623,103.34,105.12,115.06,116.56,108.01,106.31,105.65,113.94,110.25,107.16,104.95,106.61,105.56,116.9,107.36,105.33,104.96,115.78,106.55,108.4,116.2,116.61,107.69,106.75,105.45,104.71,116.12,108.05,108.11,104.59,105.79,107.66,104.95,112.01,109.68,108.16,108.03,114.57,108.31,107.86,108.71,111.09,107.34,109.02,108.06,104.9,107.86,109.58,108.15,106.06,115.54,116.57,107.88,107.28,116.07,115.09,114.21,112.16,116.95,116.55,111.85,116.65,109.67,116.52,115.88,108.6,105.23,107.04,110.61,109.44,108.27,108.23,109.29,107.35,109.23,108.82,108.01,109.31,110.4,108.16,117.19,108.51,105.71,108.95,108.15,115.81,115.85,108.41,108.66,107.55,106.7,115.42,115.31,106.74,101.93,106.55,105.6,115.83,107.13,106.76,115.8,107.59,104.78,101.73,103.98,116.26,106.99,105.25,105.1,106.76,105.83,110.59,103.17
160,16.0402,101.79,100.7,103.79,113.29,114.02,105.28,104.34,103.59,112.28,108.27,104.92,102.92,104.87,103.72,114.77,105.21,104.39,103.68,113.44,104.22,105.47,114,114.69,105.46,103.98,102.18,102.75,113.17,104.96,105.64,102.54,103.51,105.17,103.47,110.04,106.54,105.5,104.8,110.76,105.25,104.89,105.6,108.35,104.41,106.67,105.72,101.57,105.95,107.69,105.64,102.7,113.53,114.43,105.43,105.09,113.45,112.67,112.12,109.94,115.46,114.82,109.89,114.86,106.65,113.91,113.73,106.44,102.91,104.25,108.01,106.86,105.8,105.66,105.79,106.4,106.41,106.01,105.96,106.92,108.09,106.01,114.74,106.15,103.52,106.08,105.71,113.66,113.41,105.52,105.9,104.58,104.67,112.84,112.74,103.84,98.207,103.01,103.39,113.27,103.75,103.82,113.66,104.62,103.7,100.5,102.37,114.38,104.87,102.72,102.65,104.61,104.28,109.01,102.09
165,0.2222,82.408,81.596,82.613,83.485,85.436,80.995,81.405,80.64,80.485,74.572,77.369,76.482,81.548,81.887,85.243,78.154,78.423,81.446,83.883,82.799,84.065,82.653,84.645,83.621,80.026,80.037,83.271,84.128,83.177,82.85,80.248,84.054,81.48,73.533,82.97,83.665,75.619,82.254,83.094,81.538,81.254,83.307,77.159,79.776,81.309,82.556,67.57,78.937,83.684,81.718,79.339,83.532,82.873,81.127,76.516,86.216,84.491,83.77,82.646,85.157,84.726,83.674,85.251,82.137,85.137,82.136,78.346,76.305,77.889,76.228,79.601,80.536,80.847,81.796,83.084,82.349,82.953,81.853,81.869,83.358,81.164,85.53,81.498,73.866,82.36,82.844,86.168,85.775,83.138,82.268,81.691,79.793,83.445,84.953,83.654,76.91,81.404,81.585,85.641,80.364,80.495,84.023,82.289,74.22,80.059,78.649,86.623,80.018,78.564,79.769,84.182,80.186,77.004,78.104
165,1.6717,96.029,94.966,92.426,98.913,100.83,98.56,97.141,95.919,96.675,91.463,95.096,77.891,95.809,95.595,100.13,92.918,90.748,90.174,99.323,97.763,98.563,99.042,101.74,99.805,93.565,94.72,96.528,98.784,97.292,96.126,97.164,94.482,95.431,89.773,96.972,96.628,91.573,97.296,96.349,96.208,95.42,96.968,95.924,95.54,97.723,94.537,77.932,96.997,96.062,94.617,93.59,98.178,100.39,95.737,93.589,101.73,100.02,99.203,100.33,102.76,102.49,97.652,100.88,98.725,99.419,99.339,91.938,93.36,93.489,95.468,96.835,84.719,96.315,96.939,94.509,95.561,97.043,97.142,96.941,96.374,95.837,99.996,97.49,90.406,97.105,97.426,100.86,100.65,94.569,96.315,95.37,94.664,99.092,99.718,98.362,89.251,93.352,95.537,100.16,95.815,95.878,100.3,97.892,89.315,92.818,91.121,101.35,95.124,91.014,94.094,97.891,95.066,87.243,88.484
165,2.438,103.66,101,94.764,108.08,110.19,107.07,104.36,103.16,105.8,100.24,104.38,77.998,100.16,102.32,109.82,101.32,94.682,94.177,108.71,104.13,103.91,108.28,110.87,106.31,97.996,100.17,104.09,108.28,105.71,103.49,105.38,99.225,101.71,96.476,105.09,103.43,98.262,103.18,106.9,103.24,102,104.26,102.99,103.23,104.89,102.09,81.204,104.24,120,102.34,101.6,107.83,109.58,102.46,100.58,109.61,107.58,106.31,106.43,110.96,110.5,105.57,110.31,104.07,108.8,108.54,99.667,99.639,100.31,102.49,103.17,85.463,102.39,103.08,101.39,102.66,104.9,105.11,103.53,103.28,102.65,109.36,103.88,96.209,103.3,104.59,109.31,109.98,104.16,102.4,101.8,101.82,108.74,109.04,104.74,93.879,99.43,102.5,110.04,102.66,103.9,109.86,106.48,96.737,99.268,96.668,110.83,102.38,95.605,99.379,105.83,103.07,92.359,93.599
165,2.595,101.92,96.349,84.33,105.03,106.15,104.45,100.57,96.395,102.21,95.978,100.59,69.558,97.058,99.26,107.11,99.167,90.501,91.352,105.92,100.75,98.401,105.58,108.15,102.25,94.865,96.758,101.2,105.81,101.12,100.88,98.573,95.215,98.838,92.875,102.25,101.08,95.107,100.8,104.55,101.19,100.38,102.32,97.392,101.59,102.11,99.441,79.342,100.89,101.94,99.284,98.965,105.61,105.63,100.97,97.247,106.16,105.11,103.45,103.12,107.78,106.51,103.06,107.64,100.6,105.43,105.2,97.19,95.213,96.934,97.556,101.34,81.001,100.05,101.19,99.602,100.56,102.47,102.04,91.721,101.66,100.8,105.87,101.95,92.608,101.21,102.15,105.87,106.67,101.91,99.391,99.736,99.475,105.94,105.36,101.19,90.837,95.623,101.78,107.76,98.679,100.81,106.56,102.66,93.596,96.13,92.045,107.19,98.581,91.542,96.418,101.6,98.482,90.467,89.463
165,3.3659,101.01,94.01,73.86,105.03,106.55,104.34,98.846,95.545,102.23,96.87,100.42,68.44,96.905,97.62,107.67,99.037,89.542,89.819,106.81,100.9,97.841,106.08,108.6,102.69,95.292,95.114,101.78,107.21,101.11,102.22,91.194,94.302,99.288,94.028,103.54,102.1,96.984,101.46,106,102.29,101.74,103.27,98.548,101.78,103.21,100.62,80.15,100.84,103.43,100.69,100.01,105.2,107.23,101.15,98.326,107.76,106.4,105.22,104.04,108.73,107.83,103.82,108.69,102.28,107.07,107.11,97.666,96.31,99.291,98.344,102.1,84.81,100.82,102.78,100.73,102.15,104.12,103.89,102.77,102.73,101.02,106.88,101.98,94.741,101.98,103.44,106.96,107.47,102.92,100.76,101.4,100.76,106.26,106.61,100.85,90.673,96.502,103.12,108.33,98.228,101.58,106.63,102.61,92.901,94.874,91.03,108.05,99.035,87.588,96.999,102.12,98.97,91.415,89.586
165,4.179,96.164,91.223,70.536,103.32,103.51,100.65,96.256,94.715,101.59,96.33,98.436,69.439,94.044,96.542,107.23,96.531,88.186,90.302,105.98,98.235,94.609,104.57,107.04,99.529,93.753,92.182,99.396,106.19,98.745,99.502,98.33,92.128,98.9,93.747,102.76,100.4,95.485,100.65,105.59,100.24,100.86,101.32,99.025,100.16,101.74,100.19,82.724,99.743,102.58,99.88,99.403,105.72,105.84,100.47,96.856,105.92,106.35,103.89,102.39,108.09,108.14,102.36,107.96,99.618,106.88,105.62,96.305,94.92,97.041,98.135,99.945,85.241,98.551,102.09,99.662,101.09,101.63,101.58,96.102,101.47,100.16,108.34,100.67,93.635,100.04,101.67,106.28,108.08,101.66,98.915,99.727,99.13,106.16,106.05,97.546,89.284,94.879,101.4,107.49,96.789,99.41,105.72,100.13,90.494,94.016,89.876,107.06,96.504,88.368,94.519,99.543,97.936,88.919,85.807
165,4.9076,105.66,91.623,73.506,110.34,111.75,109,101.6,99.821,107.87,102.74,103.87,73.109,99.416,101.25,112.96,103.48,91.748,91.482,112.19,102.73,100.15,112.07,114.47,105.64,100.25,98.501,102.68,112.65,103.54,104.79,104.9,96.152,105.04,100.34,107.53,107.39,102.02,110.14,111.68,107.51,107.36,108.25,106.19,106.83,107.54,105.31,85.996,106.21,107.64,106.41,104.74,111.62,111.55,107.5,103.14,112.15,111.54,110.15,110.55,114.33,112.41,107.81,113.6,106.12,112.28,110.88,102.91,100.77,103.78,103.77,106.95,89.641,105.81,107.97,105.74,106.56,108.84,108.5,106.95,106.58,106.62,111.03,108.67,99.243,106.83,108.43,112.64,112.43,106.81,105.68,107,105.49,112.02,112.42,104.28,92.589,101.56,107.12,113.44,101.66,107.34,112.54,106.28,96.887,99.723,93.401,113.23,102.59,92.775,101.7,104.98,104.7,95.58,93.427
165,5.5498,105.44,85.283,67.727,111.16,112.52,109.45,99.352,98.33,109.09,105.21,105.97,67.808,98.754,101.58,114.04,107.91,92.681,92.604,113.31,104.46,99.772,113.08,114.69,105.77,101,97.659,103.34,113.52,105.78,107.33,107.68,93.39,106.66,102.2,108.84,108.34,104.09,109.36,111.51,108.69,108.4,108.82,105.46,108.73,109.68,108.05,85.196,108.41,109.16,107.22,106.92,112.41,113.02,108.69,105.98,112.81,112.13,110.43,110.2,114.59,114.11,109.07,114.84,107.13,113.56,112.58,105.26,101.76,106.7,104.63,107.63,88.582,107.45,109.6,107.3,108.63,110.42,110.63,109.57,108.4,107.68,113.16,109.96,101.11,108.21,110,112.86,113.6,108.07,106.81,108.45,108.07,112.63,112.89,105.86,94.456,100.45,109.07,113.65,102.7,110.25,113.05,107.26,96.8,100.03,94.739,114.1,102.54,92.622,102.81,107.46,106.08,95.032,93.358
165,6.199,98.805,82.079,75.22,109.25,110.36,106.78,96.728,95.598,111.59,107.04,103.69,80.517,96.902,100.6,115.39,108.45,90.493,90.489,114.7,101.83,97.576,114.55,115.92,104.59,98.944,98.75,102.57,114.73,104.34,105.73,106.01,94.573,107.86,104.01,110.59,109.02,105.55,109.33,113.57,108.94,109,110.98,108.3,109.36,110.74,108.58,87.913,107.82,110.75,109.38,107.95,113.95,115.6,109.15,105.62,113.53,114.17,112.42,112.12,116.73,116.41,109.38,116.45,109.13,114.87,114.38,107.07,103.84,108.01,108.44,108.83,95.738,108.28,110.94,107.95,110.03,111.65,111.01,110.07,109.63,108.41,116.09,110.19,103.81,109.1,110.22,115.48,114.51,109.98,108.26,108.43,108.1,114.44,114.29,103.65,96.22,101.77,108.32,114.92,100.6,109.94,114.59,105.54,97.462,98.336,90.644,115.64,101.25,106.5,101.43,106.9,104.87,96.743,94.453
165,7.2971,85.636,83.941,73.469,99.123,100.74,97.906,90.061,89.988,106.95,101.48,95.68,82.941,93.154,94.902,111.12,102.78,98.659,83.595,111.1,95.198,93.567,110.81,111.79,99.887,93.55,94.464,98.405,110.77,100.66,101.74,98.274,86.129,104.71,100.88,106.8,106.1,102.28,105.64,110.11,106.73,106.89,106.74,104.41,105.08,107.65,105.06,83.635,103.41,107.85,106.8,104.07,111.55,111.13,105.97,104.16,111.07,110.81,109.85,108.38,113.88,112.07,106.16,112.9,105.83,110.77,111.04,103.97,99.654,104.25,102.94,105.95,90.571,106.17,107.39,104.53,107.09,108.26,107.4,107.24,106.46,105.95,111.3,107.47,99.403,106.39,107.96,111.54,111.01,105.46,105.49,105.11,106.69,111.63,110.64,98.906,95.223,99.841,105.3,111.73,93.101,105.86,111.93,100.81,96.258,89.86,84.585,111.56,97.357,101.97,99.654,100.18,102.85,94.876,91.245
165,13.2118,97.914,102.95,105.12,115.13,116.61,107.86,106.13,105.49,113.84,110.74,107.02,104.95,106.39,105.31,117.02,107.15,105.36,104.95,115.94,106.52,108.59,116.28,116.59,107.63,106.58,104.79,104.54,116.21,107.79,108.06,104.29,105.59,107.56,104.6,111.94,109.68,108.43,107.93,114.63,108.31,107.82,108.62,111.17,107.41,108.4,108,104.9,107.39,109.47,108.16,106.07,115.56,116.51,107.8,107.25,116.12,115.12,114.27,112.07,116.99,116.46,111.87,116.59,109.78,116.46,115.83,108.56,105.07,106.99,110.55,109.44,108.47,108.22,109.31,107.19,109.09,108.67,107.83,109.45,110.46,108.14,117.18,108.52,105.97,108.95,108.16,115.78,115.76,108.34,108.62,107.51,106.6,115.34,115.45,106.62,101.55,106.43,105.37,115.84,106.93,106.58,115.91,107.56,104.76,101.66,103.88,116.35,106.82,105.17,104.79,106.55,105.48,110.54,102.72
165,16.0402,101.83,100.35,103.79,113.3,114.07,105.1,104.23,103.44,112.18,108.75,104.74,102.92,104.69,103.51,114.88,105,104.54,103.64,113.56,104.15,105.56,114.06,114.67,105.5,103.81,101.67,102.74,113.26,104.75,105.61,102.18,103.28,105.15,103.05,109.93,106.55,105.67,104.74,110.77,105.18,104.82,105.53,108.41,104.52,106.19,105.68,101.57,105.51,107.59,105.65,102.62,113.56,114.4,105.3,105.12,113.51,112.69,112.15,109.93,115.46,114.72,109.91,114.82,106.79,113.88,113.65,106.39,102.79,104.22,107.97,106.87,105.44,105.61,105.77,106.32,106.41,105.83,105.85,106.95,108.16,105.95,114.73,106.16,103.82,106.09,105.8,113.61,113.35,105.47,105.91,104.52,104.56,112.79,112.86,103.76,97.626,102.88,103.08,113.28,103.49,103.7,113.69,104.48,103.64,100.36,102.34,114.47,104.54,102.74,102.46,104.4,103.94,108.6,101.84
170,0.2222,82.458,81.618,82.613,83.601,85.522,81.043,81.169,80.483,80.184,74.869,77.308,76.481,81.105,81.84,85.392,78.337,76.723,80.878,84.013,82.282,83.946,82.736,84.729,83.608,80.078,79.285,83.52,84.205,83.287,83.062,80.527,83.483,81.449,73.14,82.906,83.666,75.923,82.271,83.237,81.6,81.264,83.303,77.173,79.968,81.276,82.598,67.562,78.78,83.802,81.718,79.36,83.523,82.91,81.204,76.549,86.31,84.537,83.865,82.61,85.134,84.65,83.752,85.131,82.066,85.13,82.111,78.147,76.44,77.976,76.234,79.703,80.381,80.924,81.798,82.265,82.528,83.226,82.149,81.927,83.478,81.131,85.623,81.537,74.148,82.408,83.11,86.136,85.785,83.189,82.301,81.719,79.854,83.454,85.093,83.659,76.675,80.408,81.692,85.678,80.379,80.598,84.104,82.118,73.926,79.129,77.98,86.673,79.161,77.873,78.865,84.063,79.919,76.288,76.824
170,1.6717,95.937,94.115,92.421,99.049,100.87,98.926,96.522,95.24,96.485,91.83,94.931,77.888,94.506,95.001,100.14,93.198,88.216,87.901,99.413,96.638,97.331,99.12,101.81,99.535,93.181,93.654,96.619,98.87,96.968,96.222,97.543,93.082,95.369,89.704,96.891,96.627,91.742,97.354,96.395,96.336,95.561,97.148,95.969,95.877,98.023,94.564,77.917,96.993,96.248,94.775,93.898,98.149,100.39,95.821,93.655,101.77,100.01,99.219,100.36,102.75,102.36,97.685,100.81,98.722,99.374,99.346,91.889,93.522,93.546,95.431,96.912,82.786,96.43,96.939,92.922,95.91,97.41,97.543,97.06,96.44,95.864,99.862,97.59,90.699,97.243,97.893,100.81,100.6,94.794,96.357,95.507,94.664,99.102,99.823,98.295,88.686,91.798,95.668,100.19,95.832,95.9,100.34,97.339,88.428,91.424,89.398,101.45,94.244,89.781,92.857,97.444,94.415,85.432,86.603
170,2.438,103.35,99.644,94.754,108.27,110.24,107.49,103.41,102.06,105.54,100.77,104.04,77.993,98.069,101.33,109.89,101.82,91.481,91.477,108.84,102.62,101.92,108.39,110.89,105.52,97.274,98.674,104.08,108.34,104.96,103.63,105.56,97.184,101.69,96.298,105.02,103.42,98.424,103.17,106.99,103.55,102.26,104.57,103.08,103.53,105.22,102.1,81.186,104.11,120,102.45,101.96,107.85,109.6,102.63,100.68,109.67,107.63,106.35,106.44,110.98,110.38,105.63,110.28,104.09,108.83,108.56,99.59,99.767,100.37,102.46,103.26,81.021,102.44,103.03,101.05,103.12,105.36,105.55,103.66,103.34,102.69,109.28,104.04,96.694,103.45,105.21,109.29,109.99,104.37,102.45,101.96,101.88,108.74,109.15,104.62,93.175,97.451,102.63,110.16,102.67,103.97,109.92,105.77,95.821,97.574,94.354,110.92,101.07,94.038,97.675,105.31,101.94,89.677,91.249
170,2.595,101.58,94.747,84.309,105.18,106.25,104.41,99.268,94.597,101.87,96.662,100.19,69.547,95.097,98.056,107.17,99.305,87.181,88.777,106.04,99.257,96.097,105.71,108.19,101.17,93.716,95.226,100.84,105.86,100.12,101.11,98.499,93.022,98.805,92.539,102.16,101.08,95.336,100.84,104.66,101.52,100.83,102.64,97.568,101.83,102.45,99.445,79.322,100.53,102.3,99.386,99.334,105.61,105.67,101.21,97.387,106.17,105.16,103.53,103.13,107.76,106.35,103.06,107.63,100.57,105.46,105.24,97.014,95.341,97.066,97.478,101.34,75.784,100.13,101.16,99.529,101.03,102.95,102.43,90.992,101.7,100.79,105.77,102.19,93.109,101.44,102.66,105.84,106.63,102.14,99.504,99.995,99.54,105.94,105.49,101.02,90.09,93.513,102.04,107.87,98.661,100.93,106.67,101.99,92.833,94.46,89.796,107.28,96.93,89.986,94.884,100.98,96.982,87.787,87.15
170,3.3659,100.29,92.286,73.83,105.17,106.68,103.86,97.074,93.54,101.88,97.466,99.922,68.426,94.821,95.995,107.74,98.786,85.959,86.561,106.9,99.227,95.23,106.17,108.55,101.47,93.68,93.151,101.11,107.26,99.915,102.45,90.861,91.961,99.218,93.739,103.47,102.1,97.161,101.33,106.08,102.65,102.16,103.59,98.72,101.93,103.51,100.63,80.13,100.16,103.8,100.76,100.32,105.23,107.26,101.42,98.437,107.83,106.45,105.27,104.05,108.78,107.68,103.85,108.68,102.28,107.08,107.14,97.473,96.413,99.589,98.257,102.11,79.626,100.93,102.85,100.65,102.62,104.63,104.26,102.9,102.78,101.01,106.76,102.32,95.305,102.33,103.97,106.92,107.45,103.06,100.89,101.84,100.85,106.26,106.66,100.65,89.84,94.488,103.41,108.42,98.174,101.81,106.72,101.76,91.906,93.051,88.688,108.13,97.259,88.939,95.328,101.28,97.43,88.77,86.946
170,4.179,95.409,89.544,70.511,103.43,103.56,100.14,94.644,93.016,101.17,96.796,97.832,69.422,92.045,95.035,107.23,96.297,84.594,87.658,106,96.512,91.987,104.63,106.94,98.179,91.87,90.35,98.267,106.18,97.529,99.258,98.227,89.735,98.884,93.551,102.67,100.42,95.587,100.47,105.59,100.5,101.21,101.69,99.153,100.25,101.93,100.26,82.708,99.223,102.92,99.978,99.652,105.72,105.8,100.63,96.937,105.95,106.35,103.86,102.39,108.08,107.95,102.37,107.87,99.586,106.82,105.6,96.126,94.983,97.386,98.017,99.965,80.762,98.753,102.14,99.625,101.55,102.01,101.84,95.811,101.47,100.16,108.3,100.98,94.144,100.41,102.02,106.19,108,101.81,99.078,100.12,99.325,106.14,105.96,97.344,88.594,92.965,101.46,107.44,96.687,99.559,105.75,99.184,89.565,92.214,87.688,107.05,94.991,87.03,92.923,98.623,97.024,86.444,83.331
170,4.9076,104.78,89.878,73.477,110.48,111.83,108.27,99.666,97.876,107.36,103.3,102.78,73.085,97.129,99.468,112.99,103.25,87.781,87.941,112.25,100.68,97.054,112.13,114.44,104.03,98.204,96.548,100.81,112.69,102.03,104.4,104.37,93.642,105.11,100.12,107.45,107.42,102.1,109.53,111.74,107.78,107.72,108.64,106.38,107.03,107.65,105.62,85.978,105.48,107.99,106.57,104.97,111.62,111.55,107.65,103.29,112.25,111.59,110.12,110.59,114.34,112.29,107.85,113.59,106.06,112.28,110.89,102.94,100.82,104.15,103.67,106.93,84.249,105.99,108.11,105.67,106.98,109.22,108.79,106.99,106.59,106.67,110.95,109,99.783,107.2,108.7,112.62,112.36,106.93,105.84,107.51,105.81,112.01,112.44,104.06,91.738,99.629,107.06,113.49,101.45,107.57,112.56,104.95,95.517,97.789,90.903,113.28,100.83,90.956,100.01,103.88,103.71,93.19,90.909
170,5.5498,104.43,82.951,67.692,111.31,112.62,108.16,96.788,95.797,108.7,105.74,104.72,67.775,96.136,99.451,114.13,107.95,88.72,89.274,113.4,102.21,96.612,113.14,114.7,103.68,98.649,95.394,100.86,113.57,104.13,106.88,106.86,90.18,106.91,102.04,108.82,108.39,104.31,108.79,111.54,109,108.85,109.2,105.63,108.92,109.83,108.6,85.174,107.47,109.65,107.41,107.09,112.42,113.04,109.09,106.39,112.88,112.19,110.37,110.24,114.62,114.04,109.12,114.82,107.09,113.53,112.61,105.36,101.79,107.24,104.54,107.65,82.603,107.72,109.82,107.33,109.1,110.81,110.88,109.63,108.44,107.89,113.13,110.27,101.68,108.7,110.36,112.84,113.57,108.23,107.04,109.1,108.62,112.63,112.91,105.65,93.558,97.912,108.95,113.71,102.46,110.61,113.1,105.63,94.991,97.664,92.146,114.17,100.47,90.737,100.94,106.04,104.66,92.214,90.321
170,6.199,97.814,80.311,75.194,109.38,110.44,105.56,94.499,93.379,111.28,107.54,102.26,80.493,94.335,98.612,115.49,108.13,86.228,86.785,114.76,99.337,94.15,114.61,115.94,102.6,96.681,96.595,100.3,114.79,102.64,104.51,104.84,92.016,108.1,103.74,110.56,109.05,105.7,108.62,113.63,109.05,109.26,111.2,108.44,109.42,110.68,108.85,87.895,106.44,111.08,109.54,108.04,113.96,115.6,109.4,105.98,113.62,114.22,112.41,112.16,116.78,116.32,109.39,116.43,109.14,114.91,114.32,107.13,103.88,108.41,108.39,108.8,91.172,108.56,111.13,107.95,110.41,111.83,111.15,110.07,109.67,108.68,116.08,110.48,104.41,109.47,110.37,115.46,114.51,110.05,108.61,108.75,108.45,114.43,114.37,103.39,95.484,99.752,107.73,114.99,100.27,110.06,114.67,103.73,95.833,96.159,88.087,115.7,99.005,106.46,99.474,105.41,103.32,94.325,91.839
